# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
1010.1        	(0.000000e+00 6.322388e-04 0.000000e+00)	(0.000000e+00 6.322388e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.890578e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1010.2        	(0.000000e+00 6.897676e-04 0.000000e+00)	(0.000000e+00 6.897676e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.602855e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1010.3        	(0.000000e+00 7.442959e-04 0.000000e+00)	(0.000000e+00 7.442959e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.291224e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1010.4        	(0.000000e+00 7.955921e-04 0.000000e+00)	(0.000000e+00 7.955921e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.957070e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1010.5        	(0.000000e+00 8.434373e-04 0.000000e+00)	(0.000000e+00 8.434373e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.601747e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1010.6        	(0.000000e+00 8.876270e-04 0.000000e+00)	(0.000000e+00 8.876270e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.226967e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1010.7        	(0.000000e+00 9.279767e-04 0.000000e+00)	(0.000000e+00 9.279767e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.834346e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1010.8        	(0.000000e+00 9.643139e-04 0.000000e+00)	(0.000000e+00 9.643139e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.425248e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1010.9        	(0.000000e+00 9.964816e-04 0.000000e+00)	(0.000000e+00 9.964816e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.001398e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011          	(0.000000e+00 1.024342e-03 0.000000e+00)	(0.000000e+00 1.024342e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.564870e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011.1        	(0.000000e+00 1.047779e-03 0.000000e+00)	(0.000000e+00 1.047779e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.117510e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011.2        	(0.000000e+00 1.066692e-03 0.000000e+00)	(0.000000e+00 1.066692e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.660908e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011.3        	(0.000000e+00 1.080997e-03 0.000000e+00)	(0.000000e+00 1.080997e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.196931e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011.4        	(0.000000e+00 1.090631e-03 0.000000e+00)	(0.000000e+00 1.090631e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.270574e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011.5        	(0.000000e+00 1.095538e-03 0.000000e+00)	(0.000000e+00 1.095538e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.532009e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011.6        	(0.000000e+00 1.095695e-03 0.000000e+00)	(0.000000e+00 1.095695e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.218538e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011.7        	(0.000000e+00 1.091101e-03 0.000000e+00)	(0.000000e+00 1.091101e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.960730e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011.8        	(0.000000e+00 1.081773e-03 0.000000e+00)	(0.000000e+00 1.081773e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.167688e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1011.9        	(0.000000e+00 1.067748e-03 0.000000e+00)	(0.000000e+00 1.067748e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.634440e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012          	(0.000000e+00 1.049084e-03 0.000000e+00)	(0.000000e+00 1.049084e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.094868e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012.1        	(0.000000e+00 1.025850e-03 0.000000e+00)	(0.000000e+00 1.025850e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.547322e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012.2        	(0.000000e+00 9.981380e-04 0.000000e+00)	(0.000000e+00 9.981380e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.988936e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012.3        	(0.000000e+00 9.660714e-04 0.000000e+00)	(0.000000e+00 9.660714e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.417396e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012.4        	(0.000000e+00 9.297901e-04 0.000000e+00)	(0.000000e+00 9.297901e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.831260e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012.5        	(0.000000e+00 8.894462e-04 0.000000e+00)	(0.000000e+00 8.894462e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.228879e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012.6        	(0.000000e+00 8.452125e-04 0.000000e+00)	(0.000000e+00 8.452125e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.608311e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012.7        	(0.000000e+00 7.972800e-04 0.000000e+00)	(0.000000e+00 7.972800e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.967788e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012.8        	(0.000000e+00 7.458568e-04 0.000000e+00)	(0.000000e+00 7.458568e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.305745e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1012.9        	(0.000000e+00 6.911651e-04 0.000000e+00)	(0.000000e+00 6.911651e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.620473e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013          	(0.000000e+00 6.334473e-04 0.000000e+00)	(0.000000e+00 6.334473e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.910454e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013.1        	(0.000000e+00 5.729560e-04 0.000000e+00)	(0.000000e+00 5.729560e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.174381e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013.2        	(0.000000e+00 5.099597e-04 0.000000e+00)	(0.000000e+00 5.099597e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.410833e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013.3        	(0.000000e+00 4.447394e-04 0.000000e+00)	(0.000000e+00 4.447394e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.618932e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013.4        	(0.000000e+00 3.775810e-04 0.000000e+00)	(0.000000e+00 3.775810e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.797990e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013.5        	(0.000000e+00 3.087796e-04 0.000000e+00)	(0.000000e+00 3.087796e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.947066e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013.6        	(0.000000e+00 2.386397e-04 0.000000e+00)	(0.000000e+00 2.386397e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.065313e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013.7        	(0.000000e+00 1.674733e-04 0.000000e+00)	(0.000000e+00 1.674733e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.152255e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013.8        	(0.000000e+00 9.559462e-05 0.000000e+00)	(0.000000e+00 9.559462e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.207778e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1013.9        	(0.000000e+00 2.331776e-05 0.000000e+00)	(0.000000e+00 2.331776e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.231753e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014          	(0.000000e+00 -4.904045e-05 0.000000e+00)	(0.000000e+00 -4.904045e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.224080e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014.1        	(0.000000e+00 -1.211638e-04 0.000000e+00)	(0.000000e+00 -1.211638e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.184680e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014.2        	(0.000000e+00 -1.927340e-04 0.000000e+00)	(0.000000e+00 -1.927340e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.113827e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014.3        	(0.000000e+00 -2.634404e-04 0.000000e+00)	(0.000000e+00 -2.634404e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.012181e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014.4        	(0.000000e+00 -3.329777e-04 0.000000e+00)	(0.000000e+00 -3.329777e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.880239e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014.5        	(0.000000e+00 -4.010452e-04 0.000000e+00)	(0.000000e+00 -4.010452e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.718572e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014.6        	(0.000000e+00 -4.673491e-04 0.000000e+00)	(0.000000e+00 -4.673491e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.527833e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014.7        	(0.000000e+00 -5.316018e-04 0.000000e+00)	(0.000000e+00 -5.316018e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.309151e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014.8        	(0.000000e+00 -5.935321e-04 0.000000e+00)	(0.000000e+00 -5.935321e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.063524e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1014.9        	(0.000000e+00 -6.528723e-04 0.000000e+00)	(0.000000e+00 -6.528723e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.791819e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015          	(0.000000e+00 -7.093685e-04 0.000000e+00)	(0.000000e+00 -7.093685e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.495522e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015.1        	(0.000000e+00 -7.627828e-04 0.000000e+00)	(0.000000e+00 -7.627828e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.175855e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015.2        	(0.000000e+00 -8.128856e-04 0.000000e+00)	(0.000000e+00 -8.128856e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.833951e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015.3        	(0.000000e+00 -8.594618e-04 0.000000e+00)	(0.000000e+00 -8.594618e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.471473e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015.4        	(0.000000e+00 -9.023151e-04 0.000000e+00)	(0.000000e+00 -9.023151e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.090259e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015.5        	(0.000000e+00 -9.412670e-04 0.000000e+00)	(0.000000e+00 -9.412670e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.691510e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015.6        	(0.000000e+00 -9.761453e-04 0.000000e+00)	(0.000000e+00 -9.761453e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.276866e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015.7        	(0.000000e+00 -1.006804e-03 0.000000e+00)	(0.000000e+00 -1.006804e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.848509e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015.8        	(0.000000e+00 -1.033115e-03 0.000000e+00)	(0.000000e+00 -1.033115e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.407870e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1015.9        	(0.000000e+00 -1.054962e-03 0.000000e+00)	(0.000000e+00 -1.054962e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.956868e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016          	(0.000000e+00 -1.072253e-03 0.000000e+00)	(0.000000e+00 -1.072253e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.497532e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016.1        	(0.000000e+00 -1.084912e-03 0.000000e+00)	(0.000000e+00 -1.084912e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.031295e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016.2        	(0.000000e+00 -1.092879e-03 0.000000e+00)	(0.000000e+00 -1.092879e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.599923e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016.3        	(0.000000e+00 -1.096112e-03 0.000000e+00)	(0.000000e+00 -1.096112e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.566721e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016.4        	(0.000000e+00 -1.094592e-03 0.000000e+00)	(0.000000e+00 -1.094592e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.892692e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016.5        	(0.000000e+00 -1.088327e-03 0.000000e+00)	(0.000000e+00 -1.088327e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.625782e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016.6        	(0.000000e+00 -1.077340e-03 0.000000e+00)	(0.000000e+00 -1.077340e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.332709e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016.7        	(0.000000e+00 -1.061673e-03 0.000000e+00)	(0.000000e+00 -1.061673e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.797387e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016.8        	(0.000000e+00 -1.041393e-03 0.000000e+00)	(0.000000e+00 -1.041393e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.255122e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1016.9        	(0.000000e+00 -1.016570e-03 0.000000e+00)	(0.000000e+00 -1.016570e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.703986e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017          	(0.000000e+00 -9.873130e-04 0.000000e+00)	(0.000000e+00 -9.873130e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.140986e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017.1        	(0.000000e+00 -9.537505e-04 0.000000e+00)	(0.000000e+00 -9.537505e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.564359e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017.2        	(0.000000e+00 -9.160259e-04 0.000000e+00)	(0.000000e+00 -9.160259e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.972577e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017.3        	(0.000000e+00 -8.742989e-04 0.000000e+00)	(0.000000e+00 -8.742989e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.363902e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017.4        	(0.000000e+00 -8.287478e-04 0.000000e+00)	(0.000000e+00 -8.287478e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.736448e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017.5        	(0.000000e+00 -7.795700e-04 0.000000e+00)	(0.000000e+00 -7.795700e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.088593e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017.6        	(0.000000e+00 -7.269760e-04 0.000000e+00)	(0.000000e+00 -7.269760e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.418692e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017.7        	(0.000000e+00 -6.711961e-04 0.000000e+00)	(0.000000e+00 -6.711961e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.725019e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017.8        	(0.000000e+00 -6.124756e-04 0.000000e+00)	(0.000000e+00 -6.124756e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.006048e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1017.9        	(0.000000e+00 -5.510751e-04 0.000000e+00)	(0.000000e+00 -5.510751e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.260375e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018          	(0.000000e+00 -4.872681e-04 0.000000e+00)	(0.000000e+00 -4.872681e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.486896e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018.1        	(0.000000e+00 -4.213372e-04 0.000000e+00)	(0.000000e+00 -4.213372e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.684794e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018.2        	(0.000000e+00 -3.535722e-04 0.000000e+00)	(0.000000e+00 -3.535722e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.853375e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018.3        	(0.000000e+00 -2.842697e-04 0.000000e+00)	(0.000000e+00 -2.842697e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.991685e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018.4        	(0.000000e+00 -2.137385e-04 0.000000e+00)	(0.000000e+00 -2.137385e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.098932e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018.5        	(0.000000e+00 -1.422911e-04 0.000000e+00)	(0.000000e+00 -1.422911e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.174771e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018.6        	(0.000000e+00 -7.024307e-05 0.000000e+00)	(0.000000e+00 -7.024307e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.219224e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018.7        	(0.000000e+00 2.093410e-06 0.000000e+00)	(0.000000e+00 2.093410e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.232180e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018.8        	(0.000000e+00 7.440053e-05 0.000000e+00)	(0.000000e+00 7.440053e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.213453e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1018.9        	(0.000000e+00 1.463625e-04 0.000000e+00)	(0.000000e+00 1.463625e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.163023e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019          	(0.000000e+00 2.176610e-04 0.000000e+00)	(0.000000e+00 2.176610e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.081311e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019.1        	(0.000000e+00 2.879887e-04 0.000000e+00)	(0.000000e+00 2.879887e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.968970e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019.2        	(0.000000e+00 3.570404e-04 0.000000e+00)	(0.000000e+00 3.570404e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.826552e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019.3        	(0.000000e+00 4.245197e-04 0.000000e+00)	(0.000000e+00 4.245197e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.654627e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019.4        	(0.000000e+00 4.901330e-04 0.000000e+00)	(0.000000e+00 4.901330e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.453888e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019.5        	(0.000000e+00 5.535975e-04 0.000000e+00)	(0.000000e+00 5.535975e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.225615e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019.6        	(0.000000e+00 6.146453e-04 0.000000e+00)	(0.000000e+00 6.146453e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.970823e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019.7        	(0.000000e+00 6.730140e-04 0.000000e+00)	(0.000000e+00 6.730140e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.690326e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019.8        	(0.000000e+00 7.284518e-04 0.000000e+00)	(0.000000e+00 7.284518e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.385663e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1019.9        	(0.000000e+00 7.807272e-04 0.000000e+00)	(0.000000e+00 7.807272e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.058228e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1020          	(0.000000e+00 8.296163e-04 0.000000e+00)	(0.000000e+00 8.296163e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.709032e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1020.1        	(0.000000e+00 8.749078e-04 0.000000e+00)	(0.000000e+00 8.749078e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.339867e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
